time,标记点0(Abs),标记点0(Y),标记点0(X),标记点0(Vel-Abs),标记点0(Vel-Y),标记点0(Vel-X),标记点0(Acc-Abs),标记点0(Acc-Y),标记点0(Acc-X),标记点1(Abs),标记点1(Y),标记点1(X),标记点1(Vel-Abs),标记点1(Vel-Y),标记点1(Vel-X),标记点1(Acc-Abs),标记点1(Acc-Y),标记点1(Acc-X)
s,m,m,m,m/s ,m/s ,m/s ,m/s^2 ,m/s^2 ,m/s^2 ,m,m,m,m/s ,m/s ,m/s ,m/s^2 ,m/s^2 ,m/s^2 
0,26.1082036095003,25.6922420377351,-4.64187406007133,,,,,,,,,,,,,,,
0.000125,26.1290290695448,25.7192296800134,-4.60948855989836,168.623277544662,107.948303222656,129.541397094727,,,,,,,,,,,,
0.00025,26.1290290695448,25.7192296800134,-4.60948855989836,21.5835571289063,-21.5835571289063,0,732764.438322059,-518127.4375,-518157.96875,,,,,,,,,
0.000375,26.123717508644,25.7138334693137,-4.60948855989836,21.5835571289063,-21.5835571289063,0,86364.75,0,-86364.75,,,,,,,,,
0.0005,26.123717508644,25.7138334693137,-4.60948855989836,30.5291544892195,-21.5835571289063,-21.5911865234375,86425.78125,-86425.78125,0,,,,,,,,,
0.000625,26.1193591600028,25.708437258614,-4.61488641779301,43.1900024414063,-43.1900024414063,0,122224.542457612,-86486.8125,86364.75,,,,,,,,,
0.00075,26.1130880056589,25.7030344591345,-4.60948855989836,43.1976318359375,-43.1976318359375,0,122051.90901703,-86242.671875,-86364.75,,,,,,,,,
0.000875,26.108730114591,25.6976382484348,-4.61488641779301,68.2628512118027,-64.75830078125,-21.5911865234375,86242.671875,-86242.671875,0,,,,,,,,,
0.001,26.0981076936819,25.6868458270354,-4.61488641779301,64.7506713867188,-64.7506713867188,0,86364.7715671894,-61.03515625,86364.75,,,,,,,,,
0.001125,26.0927965355483,25.6814496163357,-4.61488641779301,64.7811889648438,-64.7811889648438,0,311544.894280593,-259277.34375,-172729.5,,,,,,,,,
0.00125,26.0821678392056,25.6706506061565,-4.61488641779301,136.568526362088,-129.562377929688,-43.1804656982422,311341.742288835,-259033.203125,-172729.5,,,,,,,,,
0.001375,26.0628310841808,25.6490591745779,-4.62568130998484,136.539574717566,-129.531860351563,-43.1804656982422,193131.101639315,86425.78125,172714.234375,,,,,,,,,
0.0015,26.0522100730184,25.6382667531785,-4.62568130998484,107.948303222656,-107.948303222656,0,193219.812934698,-172851.5625,86349.484375,,,,,,,,,
0.001625,26.0362723366425,25.6220715322995,-4.62568130998484,174.081517903003,-172.737121582031,-21.5930938720703,273056.232433697,-259033.203125,-86380.0078125,,,,,,,,,
0.00175,26.0106750664133,25.5950838900212,-4.63107957967824,174.05123604712,-172.706604003906,-21.5930938720703,86242.67727443,-86242.671875,30.517578125,,,,,,,,,
0.001875,25.9947452514747,25.5788952579222,-4.63107957967824,195.485757372182,-194.290161132813,-21.5873718261719,259155.283046843,-259155.28125,30.517578125,,,,,,,,,
0.002,25.9638433278835,25.5465114049441,-4.63647661397541,238.466908462221,-237.48779296875,-21.5873718261719,356146.494362684,-345520.03125,86349.484375,,,,,,,,,
0.002125,25.9372899213701,25.5195237626658,-4.63647661397541,280.677795410156,-280.677795410156,0,431884.750269552,-431884.75,-15.2587890625,,,,,,,,,
0.00225,25.8948037455377,25.4763408995086,-4.63647661397541,346.140665864149,-345.466613769531,-21.5911865234375,311341.742288835,-259033.203125,-172729.5,,,,,,,,,
0.002375,25.8532868805474,25.4331563891564,-4.64187447187007,348.132280733419,-345.443725585938,-43.182373046875,122.0703125,122.0703125,0,,,,,,,,,
0.0025,25.8117847181451,25.389980114779,-4.64727232976472,346.11020771923,-345.436096191406,-21.5911865234375,193117.451859775,-172729.5,86364.75,,,,,,,,,
0.002625,25.7693087028313,25.3467972516217,-4.64727232976472,389.232927095999,-388.633728027344,-21.5892791748047,431823.71875,-431823.71875,0,,,,,,,,,
